_id,service_name,sequence,name_mm,road_mm,the_geom
2870,34,1,ဘဏ်ရှေ့,အမှတ်(၆)လမ်းမ,0101000020E6100000603B18B14F215840BA83D89942C33040
2871,34,2,ဘားလမ်း,အမှတ်(၆)လမ်းမ,0101000020E61000008C81751C3F215840D9976C3CD8C23040
2872,34,3,ရွှေပုစွန်ကွေ့,အမှတ်(၆)လမ်းမ,0101000020E61000008D9B1A683E2158408E226B0DA5C23040
2873,34,4,လေဆိုင်,အမှတ်(၆)လမ်းမ,0101000020E610000050FBAD9D282158403BDF4F8D97C23040
2874,34,5,ခွန်ထိပ်,အမှတ်(၆)လမ်းမ,0101000020E610000017450F7C0C2158403BDF4F8D97C23040
2875,34,6,စိုက်ပျိုးရေးကွေ့,အမှတ်(၆)လမ်းမ,0101000020E6100000DCD8EC48F5205840D508FD4CBDC23040
2876,34,7,ကြိုဆိုပါ၏,အမှတ်(၆)လမ်းမ,0101000020E610000018265305A3205840B96FB54E5CC23040
2877,34,8,မိသားစုတံတား,အမှတ်(၆)လမ်းမ,0101000020E610000041B7973446205840459C4EB2D5C13040
2878,34,9,ဝါးတံတား,အမှတ်(၆)လမ်းမ,0101000020E61000002E742502D51F5840EE79FEB451C13040
2879,34,10,ဘုရားလေးတံတား,အမှတ်(၆)လမ်းမ,0101000020E61000009357E718901F5840406D54A703C13040
2880,34,11,ငပိအုတ်ပေါက်,အမှတ်(၆)လမ်းမ,0101000020E6100000A62897C62F1F5840B2A03028D3C03040
2881,34,12,ဦးတင်လှတံတား,အမှတ်(၆)လမ်းမ,0101000020E6100000323A2009FB1E584033C005D9B2C03040
2882,34,13,ရဲနွယ်,အမှတ်(၆)လမ်းမ,0101000020E6100000E28FA2CEDC1E5840672B2FF99FC03040
2883,34,14,အုန်းတံတား,အမှတ်(၆)လမ်းမ,0101000020E610000094331477BC1E58409A9658198DC03040
2884,34,15,နှစ်ထပ်ကွေ့,အမှတ်(၆)လမ်းမ,0101000020E610000097FE25A94C1E5840DC9DB5DB2EC03040
2885,34,16,ညောင်နီတံတား,အမှတ်(၆)လမ်းမ,0101000020E6100000F302ECA3531D584049F25CDF87BF3040
2886,34,64,ကျောင်းကွေ့,မြင်တော်သာလမ်း,0101000020E6100000F10F5B7A340D58407782FDD7B9CD3040
2887,34,65,ဘုရားရှေ့,မြင်တော်သာလမ်း,0101000020E610000007EA9447370D58403F389F3A56CD3040
2888,34,66,(၇) ဈေး,မြင်တော်သာလမ်း,0101000020E6100000DE3994A12A0D584071033E3F8CCC3040
2889,34,67,ကျန်းမာရေး,မြင်တော်သာလမ်း,0101000020E6100000B98D06F0160D5840A2427573F1CB3040
2890,34,68,ရုပ်ရှင်ရုံ,မြင်တော်သာလမ်း,0101000020E61000006D382C0DFC0C5840B8CB7EDDE9CA3040
2891,34,69,နယ်မြေရုံး,မြင်တော်သာလမ်း,0101000020E61000004D158C4AEA0C58409758198D7CCA3040
2892,34,70,စာတိုက်,မြင်တော်သာလမ်း,0101000020E61000003161342BDB0C58402B2FF99FFCC93040
2893,34,71,ဆီဆိုင်,မြင်တော်သာလမ်း,0101000020E6100000F5F411F8C30C58409C36E33444C93040
2894,34,72,ခင်မမကြား,မြင်တော်သာလမ်း,0101000020E6100000C2189128B40C5840A2B437F8C2C83040
2895,34,73,(၃) ဈေး,မြင်တော်သာလမ်း,0101000020E61000009240834D9D0C584095B7239C16C83040
2896,34,74,အရှေ့ကြား,မြင်တော်သာလမ်း,0101000020E61000007E022846960C584085EFFD0DDAC73040
2897,34,75,(၃) ဂိတ်ဟောင်း,မြင်တော်သာလမ်း,0101000020E610000011AAD4EC810C584009E1D1C611C73040
2898,34,76,မာန်ပြေ,ယမုံနာလမ်း,0101000020E6100000F8DF4A766C0C58407C8159A148C73040
2899,34,77,ရန်ပြေ,ယမုံနာလမ်း,0101000020E6100000BBB72231410C5840857B65DEAAC73040
2900,34,78,သင်္ဘောကျင်း,ယမုံနာလမ်း,0101000020E61000005AB91798150C584072C45A7C0AC83040
2901,34,79,အိုးရှင်း,မဟာဗန္ဓုလလမ်း,0101000020E610000073F7393E5A0B584075029A081BC63040
2902,34,80,ဂန္ဓီ,မဟာဗန္ဓုလလမ်း,0101000020E6100000FEBAD39D270B5840EF53556820C63040
2903,34,81,ရဲစခန်း,ဗိုလ်တထောင်ဘုရားလမ်း,0101000020E61000001E5036E50A0B5840064A0A2C80C53040
2904,34,82,ဗိုလ်တထောင်ဘုရား,ကမ်းနားလမ်း,0101000020E6100000AAEFFCA2040B5840677BF486FBC43040
2905,34,83,ဗဟိုရုံး,ကမ်းနားလမ်း,0101000020E6100000B806B64AB00A58406B11514CDEC43040
2906,34,84,ကြယ်ငါးပွင့်,သိမ်ဖြူလမ်း,0101000020E6100000E065868DB20A5840EAAEEC82C1C53040
2907,34,85,(၄၆) လမ်း,မဟာဗန္ဓုလလမ်း,0101000020E610000005F86EF3C60A5840892650C422C63040
2908,34,86,လမ်း(၅၀),မဟာဗန္ဓုလလမ်း,0101000020E6100000CFF3A78DEA0A584085D1AC6C1FC63040
2909,34,87,ဂန္ဓီ,မဟာဗန္ဓုလလမ်း,0101000020E6100000F35A09DD250B5840130D52F014C63040
2910,34,88,အိုးရှင်း,မဟာဗန္ဓုလလမ်း,0101000020E61000008192020B600B5840520FD1E80EC63040
2911,34,89,သင်္ဘောကျင်း,ယမုံနာလမ်း,0101000020E610000048FDF50A0B0C5840B51B7DCC07C83040
2912,34,90,ရန်ပြေ,ယမုံနာလမ်း,0101000020E6100000B32781CD390C5840C8D2872EA8C73040
2913,34,91,မာန်ပြေ,ယမုံနာလမ်း,0101000020E6100000EF1B5F7B660C58400ADAE4F049C73040
2914,34,92,(၃) ဂိတ်ဟောင်း,မြင်တော်သာလမ်း,0101000020E61000001633C2DB830C584054E23AC615C73040
2915,34,93,အရှေ့ကြား,မြင်တော်သာလမ်း,0101000020E6100000938E72309B0C584046B3B27DC8C73040
2916,34,94,(၃) ဈေး,မြင်တော်သာလမ်း,0101000020E6100000A4E2FF8EA80C5840853FC39B35C83040
2917,34,95,ခင်မမကြား,မြင်တော်သာလမ်း,0101000020E6100000CC441152B70C58402C7E5358A9C83040
2918,34,96,ဆီဆိုင်,မြင်တော်သာလမ်း,0101000020E61000000A4D124BCA0C5840D3307C444CC93040
2919,34,97,စာတိုက်,မြင်တော်သာလမ်း,0101000020E610000023658BA4DD0C5840083C3080F0C93040
2920,34,98,နယ်မြေရုံး,မြင်တော်သာလမ်း,0101000020E610000057276728EE0C58401C075E2D77CA3040
2921,34,99,ရုပ်ရှင်ရုံ,မြင်တော်သာလမ်း,0101000020E610000067614F3BFC0C5840A14B38F416CB3040
2922,34,100,ကျန်းမာရေး,မြင်တော်သာလမ်း,0101000020E6100000B72572C1190D5840105B7A34D5CB3040
2923,34,101,(၇) ဈေး,မြင်တော်သာလမ်း,0101000020E6100000F4F928232E0D58401616DC0F78CC3040
2924,34,102,ဘုရားရှေ့,မြင်တော်သာလမ်း,0101000020E6100000053411363C0D5840533F6F2A52CD3040
2925,34,103,ကျောင်းကွေ့,မြင်တော်သာလမ်း,0101000020E610000006685BCD3A0D58407782FDD7B9CD3040
2926,34,104,မြေနီ,ဧရာဝဏ်လမ်းမကြီး,0101000020E6100000AD4CF8A57E0D584005DB8827BBCD3040
2927,34,105,(၈) ဂိတ်,ဧရာဝဏ်လမ်းမကြီး,0101000020E610000019C5724BAB0D5840BF44BC75FECD3040
2928,34,106,သာကေတအဝိုင်း,ဧရာဝဏ်လမ်းမကြီး,0101000020E6100000C30E63D2DF0D5840C0CE4D9B71CE3040
2929,34,107,(၁၀၈) တောင်,သန်လျှင်တံတားချင့်ကပ်လမ်း,0101000020E6100000E63BF889030E5840077B134372CE3040
2930,34,108,ဆောက်လုပ်ရေး,သန်လျှင်တံတားချင့်လမ်း,0101000020E6100000810A47904A0E58409357E71890CD3040
2931,34,109,လက်မှတ်ဂိတ်,ကျိုက်ခေါက်ဘုရားလမ်း,0101000020E6100000994BAAB69B0F58409088299144C73040
2932,34,110,်မီးပွိုင့်,ကျိုက်ခေါက်ဘုရားလမ်း,0101000020E6100000232E008DD20F5840A81E69705BC73040
2933,34,111,ကျားဘုရား,ကျိုက်ခေါက်ဘုရားလမ်း,0101000020E6100000C98FF8156B105840D34B8C65FAC13040
2934,34,112,သမကောလိပ်,သံလျင်,0101000020E6100000C861307F8510584031D120054FC13040
2935,34,113,ဆည်မြောင်း,ကျိုက်ခေါက်ဘုရားလမ်း,0101000020E6100000323ECC5EB6105840BD395CAB3DC03040
2936,34,114,အောင်ချမ်းသာ,ကျိုက်ခေါက်ဘုရားလမ်း,0101000020E6100000CF108E59F6105840C2A38D23D6BE3040
2937,34,115,(၁၈) ကုန်း,ကျိုက်ခေါက်ဘုရားလမ်း,0101000020E610000045813E912711584061C3D32B65BD3040
2938,34,116,ဘုရားရှေ့,ကျိုက်ခေါက်ဘုရားလမ်း,0101000020E6100000EAAF575870115840E485747808BB3040
2939,34,117,ဘုရားကုန်းလမ်းဆုံ,သန်လျှင်-ကျောက်တန်းလမ်း,0101000020E61000008F368E588B1158404162BB7B80BA3040
2940,34,118,ညောင်ပင်,အမှတ်(၆)လမ်းမ,0101000020E6100000137F1475E611584099107349D5BA3040
2941,34,119,ကွမ်းယာဆိုင်,အမှတ်(၆)လမ်းမ,0101000020E610000085D1AC6C1F125840D40D147827BB3040
2942,34,120,အရှေ.ပိုင်းတက္ကသိုလ်,အမှတ်(၆)လမ်းမ,0101000020E610000025404D2D5B1258404B94BDA59CBB3040
2943,34,121,ကားကြီးဂိတ်,အမှတ်(၆)လမ်းမ,0101000020E610000063D34A2190125840637AC2120FBC3040
2944,34,122,ငုံးခြံ,အမှတ်(၆)လမ်းမ,0101000020E6100000C311A452EC1258408BC058DFC0BC3040
2945,34,123,ခြောက်လမ်းသွား,အမှတ်(၆)လမ်းမ,0101000020E6100000FCFB8C0B07135840D6355A0EF4BC3040
2946,34,124,ကြာနီကန်,အမှတ်(၆)လမ်းမ,0101000020E6100000ADA415DF501358409D4CDC2A88BD3040
2947,34,125,နေလ,အမှတ်(၆)လမ်းမ,0101000020E6100000FD82DDB06D135840621399B9C0BD3040
2948,34,126,ချောင်း (၁),အမှတ်(၆)လမ်းမ,0101000020E61000003672DD94F21358408BA9F413CEBE3040
2949,34,127,စစ်ပင်ကွင်း,အမှတ်(၆)လမ်းမ,0101000020E61000000B45BA9F5314584049F25CDF87BF3040
2950,34,128,ညောင်ပင်လေးဈေး,အမှတ်(၆)လမ်းမ,0101000020E61000004F05DCF3FC1458407AA69718CBC03040
2951,34,129,မရင်ကွေ့,အမှတ်(၆)လမ်းမ,0101000020E61000004C546F0D6C1558400A1346B3B2C13040
2952,34,130,ခြံဝိုင်း,အမှတ်(၆)လမ်းမ,0101000020E610000006D7DCD1FF15584097900F7A36C33040
2953,34,131,သူဌေးကွင်း,အမှတ်(၆)လမ်းမ,0101000020E61000008DB5BFB33D165840CC9BC3B5DAC33040
2954,34,132,ကရင်ဆိပ်အနောက်ဖျား,အမှတ်(၆)လမ်းမ,0101000020E6100000D15790662C1758408FC2F5285CC33040
2955,34,133,ကရင်ဆိပ်သမ,အမှတ်(၆)လမ်းမ,0101000020E610000057CEDE196D17584087A4164A26C33040
2956,34,134,ချင်းမလေးကရင်ဆိပ် (ကရင်ဆိပ်),အမှတ်(၆)လမ်းမ,0101000020E610000009F9A067B31758409E5E29CB10C33040
2957,34,135,ရွှေထန်းပင်,အမှတ်(၆)လမ်းမ,0101000020E610000055A4C2D84218584018601F9DBAC23040
2958,34,136,ဆန္ဒတူ,အမှတ်(၆)လမ်းမ,0101000020E6100000F3AFE595EB18584002452C62D8C13040
2959,34,137,ပုလဲမော်တော်ဆိပ်,အမှတ်(၆)လမ်းမ,0101000020E6100000F9DC09F65F19584078B7B24467C13040
2960,34,138,ပုလဲ,အမှတ်(၆)လမ်းမ,0101000020E61000003293A8177C195840356090F469C13040
2961,34,139,ကားကြီးတဲ,အမှတ်(၆)လမ်းမ,0101000020E610000042075DC2A11958407BF65CA626C13040
2962,34,140,ကံမြင့်,အမှတ်(၆)လမ်းမ,0101000020E6100000321F10E84C1A5840A8E2C62DE6BF3040
2963,34,141,ပျဉ်းမကန်,အမှတ်(၆)လမ်းမ,0101000020E61000004E2A1A6B7F1A5840E7AA798EC8BF3040
2964,34,142,ဥယာဉ်သာ,အမှတ်(၆)လမ်းမ,0101000020E6100000D68F4DF2231B5840DBFD2AC077BF3040
2965,34,143,တောင်မို့/လှည်းလမ်း,အမှတ်(၆)လမ်းမ,0101000020E6100000DC65BFEE741B584041D47D0052BF3040
2966,34,144,ဗိုလ်တဲကုန်း,အမှတ်(၆)လမ်းမ,0101000020E6100000EF8E8CD5E61B584041D47D0052BF3040
2967,34,145,ဖိုက်စတား,အမှတ်(၆)လမ်းမ,0101000020E61000000893E2E3131C58402DCDAD1056BF3040
2968,34,146,တံတားနီ,အမှတ်(၆)လမ်းမ,0101000020E61000006A696E85B01C584051C0763062BF3040
2969,34,147,တံတားဖြူ,အမှတ်(၆)လမ်းမ,0101000020E6100000F4177AC4E81C584041D47D0052BF3040
2970,34,148,တံတားဖြူ,အမှတ်(၆)လမ်းမ,0101000020E6100000F4177AC4E81C584041D47D0052BF3040
2971,34,149,ပွင့်ဦး,အမှတ်(၆)လမ်းမ,0101000020E61000006ABC7493181D584051C0763062BF3040
2972,34,150,တိုက်တူးကန်,အမှတ်(၆)လမ်းမ,0101000020E6100000B648DA8D3E1D584051C0763062BF3040
2973,34,151,ညောင်နီတံတား,အမှတ်(၆)လမ်းမ,0101000020E6100000F2CEA10C551D5840C0B4A84F72BF3040
2974,34,152,နှစ်ထပ်ကွေ့,အမှတ်(၆)လမ်းမ,0101000020E610000096B036C64E1E58406DA983BC1EC03040
2975,34,153,အုန်းတံတား,အမှတ်(၆)လမ်းမ,0101000020E610000093FFC9DFBD1E5840F4A78DEA74C03040
2976,34,154,ရဲနွယ်,အမှတ်(၆)လမ်းမ,0101000020E6100000E3A9471ADC1E5840DDED7A698AC03040
2977,34,155,ဦးတင်လှတံတား,အမှတ်(၆)လမ်းမ,0101000020E61000003106D671FC1E5840ECD973999AC03040
2978,34,156,ငပိအုတ်ပေါက်,အမှတ်(၆)လမ်းမ,0101000020E6100000A60EF27A301F58406BBA9EE8BAC03040
2979,34,157,ဘုရားလေးတံတား,အမှတ်(၆)လမ်းမ,0101000020E610000092239D81911F584030815B77F3C03040
2980,34,158,ဝါးတံတား,အမှတ်(၆)လမ်းမ,0101000020E61000002D40DB6AD61F5840643C4A253CC13040
2981,34,159,မိသားစုတံတား,အမှတ်(၆)လမ်းမ,0101000020E610000041B7973446205840790778D2C2C13040
2982,34,160,ကြိုဆိုပါ၏,အမှတ်(၆)လမ်းမ,0101000020E610000017F2086EA4205840D029C8CF46C23040
2983,34,161,စိုက်ပျိုးရေးကွေ့,အမှတ်(၆)လမ်းမ,0101000020E6100000DB8AFD65F72058400874266DAAC23040
2984,34,162,ခွန်ထိပ်,အမှတ်(၆)လမ်းမ,0101000020E6100000016BD5AE092158400F4240BE84C23040
2985,34,163,လေဆိုင်,အမှတ်(၆)လမ်းမ,0101000020E610000050E1085229215840CDEA1D6E87C23040
2986,34,164,ရွှေပုစွန်ကွေ့,အမှတ်(၆)လမ်းမ,0101000020E61000008ACBF10A4421584004E5B67D8FC23040
2987,34,165,ဘားလမ်း,အမှတ်(၆)လမ်းမ,0101000020E61000008ACBF10A44215840D9976C3CD8C23040
2988,34,166,ဘဏ်ရှေ့,အမှတ်(၆)လမ်းမ,0101000020E6100000603B18B14F215840A2ED98BA2BC33040
2989,35,1,ထောက်ကြန့်လမ်းဆုံ,အမှတ်(၁)လမ်းမ,0101000020E61000004FC939B187085840D47C957CEC0A3140
2990,35,2,လမ်းသစ်,အမှတ်(၁)လမ်းမ,0101000020E6100000A298BC01660858402C8194D8B5093140
2991,35,3,ကျောင်းရှေ့,အမှတ်(၁)လမ်းမ,0101000020E6100000B554DE8E70085840E9EE3A1BF2073140
2992,35,4,(၁) ရပ်ကွက်,အမှတ်(၃)စက်သွယ်လမ်း,0101000020E61000005BEB8B84B608584070438CD7BC063140
2993,35,5,(၄) ရပ်ကွက်,အမှတ်(၃)စက်သွယ်လမ်း,0101000020E6100000B459F5B9DA085840AF06280D35063140
2994,35,6,နွယ်ခွေ,အမှတ်(၃)စက်သွယ်လမ်း,0101000020E6100000F9A3A833F70858405B0BB3D0CE053140
2995,35,7,ဝါးဆိုင်,အမှတ်(၃)စက်သွယ်လမ်း,0101000020E61000005B0A48FB1F095840BDE5EAC726053140
2996,35,8,ဆိုက်သစ်,အမှတ်(၃)စက်သွယ်လမ်း,0101000020E6100000BD564277490958409A982EC4EA033140
2997,35,9,ရေစက်,အမှတ်(၃)လမ်းမ,0101000020E6100000FF5C34643C09584079CDAB3AAB013140
2998,35,10,တပ်ရင်း (၉),အမှတ်(၃)လမ်းမ,0101000020E610000094C0E61C3C0958404CFF9254A6003140
2999,35,11,ကုန်းတလပေါင်,အမှတ်(၃)လမ်းမ,0101000020E6100000ABE80FCD3C095840D7C3978922003140
3000,35,12,လန်ဒန်စက်ရုံ,အမှတ်(၃)လမ်းမ,0101000020E61000009F20B1DD3D09584028D6A9F23DFF3040
3001,35,13,ဆိုင်းဘုတ်,အမှတ်(၃)လမ်းမ,0101000020E610000097C45911350958406CB41CE8A1FE3040
3002,35,14,နီလာ,အမှတ်(၃)လမ်းမ,0101000020E61000008BE255D6360958402E73BA2C26FE3040
3003,35,15,မှိုုရုံ,အမှတ်(၃)လမ်းမ,0101000020E61000009F20B1DD3D0958405C92037635FD3040
3004,35,16,သုံးသုံးလုံး,အမှတ်(၃)လမ်းမ,0101000020E6100000EE96E4805D095840780DFAD2DBFB3040
3005,35,17,ပုလဲလမ်းဆုံ,အမှတ်(၃)လမ်းမ,0101000020E6100000016DAB5967095840C07ADCB75AFB3040
3006,35,18,တံတားဖြူ,အမှတ်(၃)လမ်းမ,0101000020E6100000159161156F09584000C5C89239FA3040
3007,35,19,ရခိုင်ကျောင်း,အမှတ်(၃)လမ်းမ,0101000020E610000013437232710958409B012EC896F93040
3008,36,1,ဂိတ်ဟောင်း,ရန်ကုန်-ပြည်လမ်းမကြီး,0101000020E61000003E3C4B9011085840F77475C7620B3140
3009,36,2,ထောက်ကြန့်လမ်းဆုံ,အမှတ်(၂)လမ်းမ,0101000020E61000008BC1C3B46F085840A52C431CEB0A3140
3010,36,3,လမ်းသစ်,အမှတ်(၁)လမ်းမ,0101000020E6100000A298BC01660858402C8194D8B5093140
3011,36,4,ကျောင်းရှေ့,အမှတ်(၁)လမ်းမ,0101000020E6100000C9C6832D7608584058E36C3A02083140
3012,36,5,(၁) ရပ်ကွက်,အမှတ်(၃)စက်သွယ်လမ်း,0101000020E6100000664B5645B808584064E60297C7063140
3013,36,6,(၄) ရပ်ကွက်,အမှတ်(၃)စက်သွယ်လမ်း,0101000020E6100000C9E53FA4DF085840E700C11C3D063140
3014,36,7,နွယ်ခွေ,အမှတ်(၃)စက်သွယ်လမ်း,0101000020E6100000F9A3A833F70858405B0BB3D0CE053140
3015,36,8,ဝါးဆိုင်,အမှတ်(၃)စက်သွယ်လမ်း,0101000020E61000005B0A48FB1F095840BDE5EAC726053140
3016,36,9,ဆိုက်သစ်,အမှတ်(၃)စက်သွယ်လမ်း,0101000020E6100000BD564277490958409A982EC4EA033140
3017,36,10,ရေစက်,အမှတ်(၃)လမ်းမ,0101000020E6100000FF5C34643C09584079CDAB3AAB013140
3018,36,11,တပ်ရင်း (၉),အမှတ်(၃)လမ်းမ,0101000020E61000009ED2C1FA3F09584019709692E5003140
3019,36,12,ကုန်းတလပေါင်,အမှတ်(၃)လမ်းမ,0101000020E6100000B5C6A01342095840880FECF82F003140
3020,36,13,လန်ဒန်စက်ရုံ,အမှတ်(၃)လမ်းမ,0101000020E61000009F20B1DD3D09584028D6A9F23DFF3040
3021,36,14,ဆိုင်းဘုတ်,အမှတ်(၃)လမ်းမ,0101000020E610000097C45911350958406CB41CE8A1FE3040
3022,36,15,နီလာ,အမှတ်(၃)လမ်းမ,0101000020E61000008BE255D6360958402E73BA2C26FE3040
3023,36,16,မှိုုရုံ,အမှတ်(၃)လမ်းမ,0101000020E61000009F20B1DD3D0958405C92037635FD3040
3024,36,17,သုံးသုံးလုံး,အမှတ်(၃)လမ်းမ,0101000020E6100000F78E1A1362095840E7012CF2EBFB3040
3025,36,18,ပုလဲလမ်းဆုံ,အမှတ်(၃)လမ်းမ,0101000020E610000016DF50F86C095840AC730CC85EFB3040
3026,36,19,တံတားဖြူ,အမှတ်(၃)လမ်းမ,0101000020E6100000159161156F09584000C5C89239FA3040
3027,36,20,ရခိုင်ကျောင်း,အမှတ်(၃)လမ်းမ,0101000020E610000013437232710958409B012EC896F93040
3028,36,21,(၆) လမ်း,အမှတ်(၃)လမ်းမ,0101000020E61000001E8997A7730958404A404CC285F83040
3029,36,22,ပုလဲအိမ်ယာ,အမှတ်(၃)လမ်းမ,0101000020E61000001E6FF25B74095840C1FD800706F83040
3030,36,23,(၁၂) လမ်း,အမှတ်(၃)လမ်းမ,0101000020E610000004ABEAE5770958402B323A2009F73040
3031,36,24,သင်္ဃန်းကျွန်း,အမှတ်(၃)လမ်းမ,0101000020E610000071AFCC5B75095840B267CF656AF63040
3032,36,25,ညောင်ပင်,အမှတ်(၃)လမ်းမ,0101000020E61000005017299485095840ED461FF301F53040
3033,36,26,အိုးအိမ်,အမှတ်(၃)လမ်းမ,0101000020E61000006C97361C96095840AED9CA4BFEF33040
3034,36,27,တရားရုံး,အမှတ်(၃)လမ်းမ,0101000020E6100000952D9276A3095840C7A17E17B6F23040
3035,36,28,အလယ်ပေါက်,အမှတ်(၃)လမ်းမ,0101000020E6100000B9A5D590B809584018EB1B98DCF03040
3036,36,29,အမှတ် (၃) လမ်းဆုံ,အမှတ်(၃)လမ်းမ,0101000020E6100000F793313ECC0958408143A852B3EF3040
3037,36,30,တပ်ထိပ်,သုဓမ္မာလမ်း,0101000020E61000002F1686C8E9095840A41820D104EE3040
3038,36,31,အောင်မင်္ဂလာအဝေးပြေး,သုဓမ္မာလမ်း,0101000020E610000076FC1708020A58402330D63730ED3040
3039,36,32,ဓမ္မာရုံ,သုဓမ္မာလမ်း,0101000020E6100000B9DE3653210A58405307793D98EC3040
3040,36,33,(၆) ကွေ့,သုဓမ္မာလမ်း,0101000020E61000002DEDD45C6E0A5840E6AC4F3926EB3040
3041,36,34,ကန်သာယာ,သုဓမ္မာလမ်း,0101000020E61000009EB7B1D9910A5840FBE59315C3E93040
3042,36,35,ဥဇ္ဇနာ,သုဓမ္မာလမ်း,0101000020E61000001BF67B629D0A584038BC202235E93040
3043,36,36,က္ကန္ဒာ,သုဓမ္မာလမ်း,0101000020E610000024EEB1F4A10A5840F146E6913FE83040
3044,36,37,သုနန္ဒာ,သုဓမ္မာလမ်း,0101000020E610000006B8205B960A5840BE2F2E5569E73040
3045,36,38,ဝဇီယာ,သုဓမ္မာလမ်း,0101000020E6100000E816BA12810A5840F321A81ABDE63040
3046,36,39,သန္တာ,သုဓမ္မာလမ်း,0101000020E610000080441328620A5840F240649126E63040
3047,36,40,(ဃ) ဈေး,သုဓမ္မာလမ်း,0101000020E6100000C15774EB350A5840AF08FEB792E53040
3048,36,41,မြောက်ဥက္ကလာအဝိုင်း,သုဓမ္မာလမ်း,0101000020E610000032E6AE25E409584049F59D5F94E43040
3049,36,42,ကျောက်ရေတွင်း,သုဓမ္မာလမ်း,0101000020E6100000D542C9E4D4095840363B527DE7E33040
3050,36,43,ဘုန်းကြီးလမ်း,သုဓမ္မာလမ်း,0101000020E6100000392861A6ED095840F33B4D66BCE13040
3051,36,44,(၂) ဈေး,သုဓမ္မာလမ်း,0101000020E6100000981936CAFA095840A1A3552DE9E03040
3052,36,45,(၅) လမ်း,သုဓမ္မာလမ်း,0101000020E610000050560C57070A5840EBFF1CE6CBDF3040
3053,36,46,လမ်းဝ/နဝဒေး,သုဓမ္မာလမ်း,0101000020E61000002786E464E2095840C956975302DE3040
3054,36,47,စာတိုက်,ကမ္ဘာအေးဘုရားလမ်း,0101000020E610000014D044D8F009584003B16CE690DC3040
3055,36,48,ကမ္ဘာအေးဘုရားလမ်း,ကမ္ဘာအေးဘုရားလမ်း,0101000020E61000006D382C0DFC095840DD7BB8E4B8DB3040
3056,36,49,ချော်တွင်းကုန်း,ကမ္ဘာအေးဘုရားလမ်း,0101000020E61000006519E258170A58409FCA694FC9D93040
3057,36,50,(၁၀၆),ကမ္ဘာအေးဘုရားလမ်း,0101000020E6100000B0928FDD050A5840C7293A92CBD73040
3058,36,51,ရိပ်သာ,ကမ္ဘာအေးဘုရားလမ်း,0101000020E61000009981CAF8F70958403A5AD5928ED63040
3059,36,52,လမ်းနီ,ကမ္ဘာအေးဘုရားလမ်း,0101000020E6100000F81BEDB8E1095840C85C19541BD43040
3060,36,53,ကုက္ကိုင်း/ ကျောင်းရှေ့,ကမ္ဘာအေးဘုရားလမ်း,0101000020E610000020B24813EF095840C6A354C213D23040
3061,36,54,ဟာမစ်တစ်,ကမ္ဘာအေးဘုရားလမ်း,0101000020E6100000A4FB3905F9095840643E20D099D03040
3062,36,55,ဗဟန်းသုံးလမ်း,ဗဟန်းလမ်း,0101000020E6100000889E94490D0A58408F8B6A1151CC3040
3063,36,56,ကျောက်တိုင်,တိရိစ္ဆာန်ဥယျာဉ်လမ်း,0101000020E61000008736001B100A58401C7DCC0704CA3040
3064,36,57,ယောက်လမ်း,အလံပြဘုရားလမ်း,0101000020E61000001FF5D72B2C0A58405393E00D69C83040
3065,36,58,ရုပ်ရှင်ရုံ,ဆူးလေးဘုရားလမ်း,0101000020E6100000AA2C0ABB280A5840971C774A07C73040
3066,36,59,ဆူးလေမြို့တော်ခန်းမ,ဆူးလေးဘုရားလမ်း,0101000020E6100000A3073E062B0A5840B66AD784B4C63040
3067,36,60,ယောက်လမ်း,ဂျိုးဖြူလမ်း,0101000020E6100000AF06280D350A5840B3B6291E17C93040
3068,36,61,ကျောက်တိုင်,တိရိစ္ဆာန်ဥယျာဉ်လမ်း,0101000020E61000001475E61E120A5840D908C4EBFAC93040
3069,36,62,ဗဟန်းသုံးလမ်း,ဗဟန်းလမ်း,0101000020E610000089EC832C0B0A5840637AC2120FCC3040
3070,36,63,ရေခဲဆိုင်,ကိုယ်မင်းကိုယ်ချင်းလမ်း,0101000020E6100000FBE769C0200A5840CC7A319413CD3040
3071,36,64,ဟာမစ်တစ်,ကမ္ဘာအေးဘုရားလမ်း,0101000020E6100000BF1072DEFF0958402A5437177FCF3040
3072,36,65,ကုက္ကိုင်း/ ကျောင်းရှေ့,ကမ္ဘာအေးဘုရားလမ်း,0101000020E610000020B24813EF095840C6A354C213D23040
3073,36,66,စက်မှု (၁)/မြန်မာပလာဇာ,ကမ္ဘာအေးဘုရားလမ်း,0101000020E610000056F0DB10E3095840E144F46BEBD33040
3074,36,67,လမ်းနီ,ကမ္ဘာအေးဘုရားလမ်း,0101000020E6100000F81BEDB8E1095840C85C19541BD43040
3075,36,68,ရိပ်သာ,ကမ္ဘာအေးဘုရားလမ်း,0101000020E61000009981CAF8F70958403A5AD5928ED63040
3076,36,69,(၁၀၆),ကမ္ဘာအေးဘုရားလမ်း,0101000020E6100000B7B75B92030A5840EBE2361AC0D73040
3077,36,70,ချော်တွင်းကုန်း,ကမ္ဘာအေးဘုရားလမ်း,0101000020E61000008736001B100A58401B62BCE655D93040
3078,36,71,ကမ္ဘာအေးဘုရားလမ်း,ကမ္ဘာအေးဘုရားလမ်း,0101000020E610000080F44D9A060A58404ED367075CDB3040
